brand_name,product_name,asin,price,overall_rating,reviewer_username,review_date,review_rating,review_text
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Lani cova,"April 22, 2020",5.0,Great vegetarian deli p
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Loretta C.,"April 11, 2020",1.0,This stuff is absolutely horrid! smells like dog food and I imagine it tastes like it too. So tremendously awful I spit it out and tossed the rest. It worries me people actually say they like this junk. Smells like a wet tennis shoe from the side of the road. AVOID at all
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Crystal A,"February 18, 2020",3.0,Too salty! Tastes even more salty than regular deli
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,pghpete,"February 2, 2020",5.0,Very good deli slices for sand
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Sonia Tomter,"June 27, 2019",5.0,A great substitute and staple.Goes with so many
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Jordana I.,"June 5, 2019",1.0,"Wait a minute...this is for ONE BOX??? Really??? Okay...if this is for one box of this...you can get it at any local grocery store for $3.50 - $4.00 for ONE BOX...If this is for one case...then there better be about 10 in one case! Cause that's the ONLY justification for that price...o"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,jm,"April 19, 2019",3.0,"These were just okay.  They weren't bad, but they tasted kind of fishy.  It doesn't really work in a sandwich, as it just tastes too off to substitute for turkey or other deli meats.  I think it would probably fit better on a bagel with some cream cheese, because it tastes like salmon.  But, not real salmon, like artificial cheap salmon.  And it's also kind of dry.  They weren't terrible, but I probably would not order these"
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,L24Prime,"October 2, 2018",5.0,It taste just like deli meat!! you would never know its ve
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Brandon D,"July 9, 2018",2.0,This was pretty yucky. Like Fruit by The Foot made out of beans with a lot of
Tofurky,"Tofurky, Deli Slices, Hickory Smoked, 5.5 oz",B000O6I9YY,3.39,4.6,Brandie,"May 26, 2018",5.0,I love all Tofurky products but this is my favorite one. I made some sandwiches with it for non-vegans and they were very imp
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,K,"June 25, 2021",3.0,Might be healthy but the taste is questionable at first OK but after third b
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,k.m.,"June 21, 2021",4.0,"I've decided to go meatless for a week and see what I think about it.  Today is day 1. I soaked these in a darker beer for a few hours and grilled them. Served with grilled onions, a German mustard, sour kraut and hard rolls. I was pleasantly surprised, but I was expecting bad before the firs"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,De DiMa,"June 8, 2021",2.0,"I don’t like the taste nor the texture. To be honest liked the veggies I made to put on top of these—onions, green and red pepper, garlic—so much more! Will not buy them ever"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,rmva,"June 3, 2021",1.0,"I did not like this at all. It smelled funny and tasted weird. I am surprised that there are so many positive reviews. I'm very disappointed in this p"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Jeff Steep,"June 2, 2021",5.0,"Purchase Brats without knowing they were plant based. I smoked them and you could not tell at all that it wasn't the real"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Terez,"June 2, 2021",5.0,I lo
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Amazon Customer,"May 1, 2021",5.0,"Best vegan sausage links out right now. Sorry tofurkey, you should've innovated! 🤣 I go through a pack of these a week, on average. I can eat an entire pack in one sitting. Fry em up with a healthy coating of seasoning salt. My fave is Mccormick Chipotle"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Jennifer Burgert,"April 22, 2021",1.0,"Very disappointing. I’ve had Beyond Meats Italia sausage at least a half dozen times both dining out and at home. I had high hopes for a beer and brats while watching a ball game. I grilled the brat, sautéed onions and peppers, hollowed out a hoagie roll, made coleslaw and roasted some leftover Hubbard squash. Nice vegan meal except the sausage was horrid.  It’s not that it was undistinguished- it was unpleasant. The taste bore no resemblance to bratwurst. It tasted like a mixture of grains, grass clippings and a little nutmeg. Very vegetal. They were definitely not Beyond Meat or even beyond Tofurkey or SoyBoy Not Dogs for that"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,eXample,"April 20, 2021",5.0,No animals were killed to make this tasty s
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Scott R. Goode,"April 7, 2021",5.0,Surprisingly tasty and well-textured.  Cooked up well.  I like that the packaging is more compostable than other
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Stargazer328,"April 7, 2021",4.0,Great taste. We put them on grill then on buns.
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Marcia C Scott,"April 5, 2021",5.0,"My son is a vegetarian, but the whole family eats this all the time. It's"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Steve,"March 13, 2021",5.0,Amazing taste. This is my go to anytime I want
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Espe,"March 11, 2021",5.0,"If you miss a good ol' hot link or sausage these or the italian sausage are a winner! Not hot at all but the consistency and taste i"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Love Bell,"March 10, 2021",5.0,I discovered these during Pandemic when online grocery shopping.  I buy the burgers also. I have no comp
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,chaun,"March 10, 2021",1.0,"Tastes nothing like real Bratwurst. Greasy, excessively salty and has fennel, which is NOT an appropriate seasoning for bratwurst. I threw the extras in the trash. As someone who used to make my ow sausages, the seasonings for brats per 5 lbs pork include 4-tsp sugar1-tbsp ground coriander1-tbsp ground sage1-tsp paprika1-tsp cayenne pepper2-tsp dried rosemary1-tbsp dry mustard1-tsp pepper1-tsp nutmeg4-tsp saltNot fennel. Ever. As for salt, I usually add salt to everything but this was far too salty, even"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Rebornsugar ,"March 10, 2021",3.0,I switched to plant based eating because of heath reasons. This product had no taste at all.  Disap
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Susan in DC,"March 3, 2021",5.0,"Great value, taste!! I love these alone or cut with vegetables or sau"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Rachel,"February 14, 2021",5.0,Tast
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Ricky Kokesch,"February 2, 2021",5.0,"Beyond meat is doing something that other vegan food-substitute providers have been struggling with. They are making not only just good products, but they have been able to deliver tasty products.I have been buying these for myself. But even meat-eaters in my family end-up drooling over these.They are thick, good quality, and as mentioned above-very"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Shenell W.,"January 27, 2021",5.0,I really like the taste of these sausages oven baked/
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Ayoeridani,"January 21, 2021",4.0,"Sliced, sautéed, and used with pasta and tomato"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Jasmine ,"January 4, 2021",5.0,I made past
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,g kahn,"January 3, 2021",3.0,"Taste is fine, but the amount of"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,"Ming, New York","December 16, 2020",4.0,It tastes good and prepares easily on my hot plate.  They area bit exp
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Coleene,"December 6, 2020",5.0,"I’ve used this for sausage and peppers, pasta ...anything you could do with meat sausage you can wi"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,starchild,"November 20, 2020",5.0,"These are AMAZING! I have to remind my non vegan friends/ family to leave them for me. My family is German, so we know bratwurst. The flavor is incredible.I prefer it grilled, but have cooked on the stove top in some beer and ground mustard. Both delicious. Serve with some raw sauerkraut and you're a"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Christina T,"November 3, 2020",5.0,"I’m a huge fan of these brats! Great flavor. Texture is spot on. They’re juicy. Take caution if you try to cook them over a fire, it’s better to do them on a grate with aluminum foil than try roasting with a big roasting fork. They will likely fall apart from being heated and creating weak points with th"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Ettie N,"October 29, 2020",5.0,Amazing flavor!  I’ve served these and people didn’t know it wasn’t meat.  These are so del
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Amazon Customer,"October 25, 2020",5.0,"These taste amazing, are a great addition to scrambled eggs or spaghetti sauce or... and NO Cholesterol, No"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Karen Kaner,"September 26, 2020",5.0,This company has the the best meat substitutes on the market. This one is very high in protein and works in any recipe calling for sausage or ho
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Box,"September 22, 2020",5.0,"used it to stuff eggplant with a tomato sauce.. and everyone at the table really loved it. very tasty, nice texture yet you do not feel full like normal meat. so easy to digest and it goes well with any type of dish that you want to use it for to substitut"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Jelyse,"September 17, 2020",5.0,Too expensive to keep as a staple but really great p
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,sara,"August 12, 2020",5.0,Love these.  I can’t find these any where.  All I can find are the b
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Shane Dilworth,"October 7, 2018",5.0,"They are delicious but cannot find them at Whole Foods store that is 45 miles from my home! Only Whole Foods that have a good supply is 65 miles from my home! PLEASE, PLEASE, PLEASE bring them"
Beyond Meat,"Beyond Meat Beyond Sausage Plant-Based Dinner Sausage Links, Brat Original 14 oz",B07B6HV451,9.39,4.7,Ruth,"October 2, 2018",5.0,They taste am
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Princessrotty,"June 15, 2021",5.0,these sausages are amazing they taste delicious my kids and I love them. They are the only ones I will continue eating. Thank you kindly 😊😊😊😋😋😋 I love love love like really love these sausages
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Chloe,"June 9, 2021",1.0,"I like beyond burgers, but these breakfast sausages don’t work, in my opinion. I prefer Morningstar Farms breakfast sausage if going meatless. I threw the rest of this box out after one bite. I just knew I wouldn’t fin"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Ayana Horton,"June 7, 2021",1.0,"Literally taste like DOG FOOD! Suitable for partners who are cheaters and mass terriers only (well any dog). WARNING don't feed to kids who are 6 they will laugh in your face. These Krabby patties also give a hint of feet sweat. Thank y"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,parparinatl,"June 6, 2021",5.0,As a vegan this is very delicious are used to eat meat in it gives me the same texture as if this meat but you can tell that it’s made out of plants 10 out of 10 would re
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Carmen,"June 6, 2021",5.0,"There's NO excuse for eating animals no"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Syn,"May 31, 2021",1.0,"The flavor is pathetic, smell horrible and the quality of the ingredients are very bad, if you think that you are eating healthy with this you are wrong!! Starting for the huge amount of refine"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,April P. Johnson,"May 24, 2021",5.0,Awesome. Cant find them anywhere. Taste like s
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Kaira Taylor,"May 24, 2021",5.0,Delicious I love baking them in my toaster oven with a biscuit and the biscuit absorbs the sausage juice.
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Layle M.,"May 17, 2021",5.0,De
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Rachel,"May 9, 2021",2.0,To be honest I cooked them on a two sided electric griddle that I use for sausage.  My husband said he thought they were like hockey
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Kimy,"May 7, 2021",5.0,Not
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,El,"May 5, 2021",2.0,"I might have just gotten a bad batch of these sausages but for my these had a weird chemical aftertaste I couldn't get past. When I had first bit into it I really liked how the patty crisped up a tiny bit, and the texture was almost exactly like a real sausage. A lot of meat substitutes are really soft, but this one had bite which I loved.I just could not get past the chemical taste to eat anymore. I'm really sad I had to toss"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Val,"April 26, 2021",5.0,"Best breakfast sausage ever, vegan or not it's awe"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,jayn meinhardt,"April 19, 2021",5.0,Absolutely loved the
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Affinity Reviews,"April 15, 2021",4.0,Had great flavor and t
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Anna,"April 14, 2021",5.0,It’s very flavorful and easy to
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,m cord ,"April 10, 2021",5.0,"These are bomb. Easily the best breakfast sausages, I could eat these everyday and not get tired of them. They are small which  kinda sucks for breakfast sandwiches but the flavor makes up"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Amazon Customer,"April 7, 2021",5.0,Love a good sausage with my breakfast from time to time and these are a great substitute for someone on a low Chlostero
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Angieugga,"March 29, 2021",5.0,"Can't get enough. Pork lovers would be easily fooled. This is very tasty. Texture is just like a Jimmy Dean if you will, with all the flavor. And not one animal was k"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Glenda,"March 28, 2021",5.0,An almost perfect meatless breakfast sausage. The flavor is akin to jones breakfast sausage patties without all of the grease & occasional disgusting chunks of gristle. There is no reason to kill pigs with something like this as an alternative. Highly recom
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,1SXYSGT,"March 28, 2021",5.0,"Taste like pork sausage. If I did not know it was plant-based, I would think it was real pork. I like to fry it. It smells good while frying.  The texture is good just like real pork sausage. I only wish the price was cheaper. Wish it came in a larger package. Six patties I can eat at on"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,GCWP,"March 26, 2021",1.0,Three of us at home did not like it.  No
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,W. R. Padgett,"March 25, 2021",4.0,"The flavor is good & it caramelizes well. I would buy it again. The patties are smaller than my usual Morningstar brand, but the price is a bit lower. I like it w/egg & cheese breakfast sandwiches. It's definitely healthier than animal sausage, lower fat of"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,LL,"March 24, 2021",5.0,These are s
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Cricket,"March 19, 2021",5.0,Tastes just like sausage. It’s very light & easy on the s
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,YJ. Smith,"March 18, 2021",1.0,
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,P.Q. Lanier,"March 16, 2021",1.0,"Bad smell, bad taste. Took one bite. At least my trashcan is"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Jose L Reyes Sr.,"March 14, 2021",5.0,Excellent
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,J. Sheehan,"March 13, 2021",5.0,I love the flavor and the consistency of flavor throughout. For some reason vegan meat substitutes taste can change. These sausages are the same week after week. The flavor and texture remind me of pork and that’s a good thing.  I recommend this and will buy
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,overbooked,"March 12, 2021",5.0,"Good little pucks. Similar in taste to this brand's bratwurst (which I"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,smileygirl0402,"March 7, 2021",5.0,It tastes really like real meat! L
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,capone,"March 6, 2021",5.0,Tasty like meat. I enjoy for bre
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Xcellent,"March 5, 2021",5.0,These are phenomenal. Better than going to a rest
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,dirtdevil,"March 4, 2021",5.0,"My husband and I are meat eaters. Our daughter, who isn't a meat eater, had us try these patties. We cooked them on the BBQ. Very tastey. We will buy these again. We also like this brand's breakfast p"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Laura Kimka,"March 1, 2021",5.0,Pleasantly surprised.  This will be a regular staple in my
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Tool Man Tim,"March 1, 2021",4.0,This was my first try with a plant based product outside of meatless burgers.  The texture n taste of this sausage product was very good.  The cook up quickly n nicely fit on a croissant or bagel or you serve as a side. I definitely would buy again n have recommended to friends that are also trying to eat more plant based
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Riskii,"February 22, 2021",5.0,Great sausage substitute! Perfect with my Jus
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Amazon Customer,"February 22, 2021",2.0,And these are the very worst-tasting veggie sausages of al
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Kathryn Howell,"February 22, 2021",5.0,I love these on my breakfast sandwiches. I highly rec
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Jeff Steep,"February 20, 2021",5.0,This is so del
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Corey Lee Thiel,"February 18, 2021",5.0,"Instead, we buy bread, vegan cheese, and Just Egg and we make our own breakfast sandwich. Much cheaper since DD always charges for the egg and cheese even though we opt out. It makes"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Kenia Vidal,"February 17, 2021",5.0,Tastes very good! I cannot believe it is plant base
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Irene Adler ,"February 14, 2021",5.0,I love this
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Minerva,"February 3, 2021",5.0,"Its a good product, tastes great seasoned well. Used with a breakfast meal or stan"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Shenell W.,"February 3, 2021",5.0,"Beyond is really great at imitating meat. It fools everyone. It smells great when cooking it, the texture is spot on, and it tastes awesome. Great for starter plant-based"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Joshua Webster,"February 2, 2021",5.0,"These are delicious and easy to cook. We usually cook them for breakfast, but just tried them cooked and diced for stuffed red peppers with quinoa."
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Dogs n’ Sawdust,"February 1, 2021",5.0,This is more delicious than real meat. I sauté them and then cut the patties in quarters and add them to a chickpea salad. Too bad they are so often out of stoc
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,G. Flora,"January 29, 2021",5.0,"Love these. I make them with english muffin buns, and add an egg and chao cheese. #VeganEggM"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,RyN,"January 18, 2021",5.0,"I purchased this and it was very good. I have had the hot dogs and sausages and could not finish them because of the taste. However, I cooked these up with eggs, cheese and tortillas. Very nice and I will purchase these"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,"Robert Cox, NYC","January 18, 2021",5.0,"Love, love, love...! Even my carnivore husband likes them! If you’re vegan or vegan curious, give i"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Amazon Customer,"January 18, 2021",5.0,"The links were finally on sale at my local Whole Foods yesterday (1/17/21) and so decided to purchase and since I'm already a fan of the patties i felt assured they wouldn't disappoint and they didn't one bit. So GOOD!  The taste is a bit different from the patties and I do like the aforementioned's flavor a tad more but the difference is really negligible. I loved the softer texture of the links and both they and the patties are really reminiscent of the real meat products they replicate.  The ""grease"" output is more than I'd like but that's easy enough to avoid consuming with draining on a paper towel just as you would actual pork or beef sausage.  Very VERY happy now just lower the price and I'll be even ha"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Mise-en-Scene,"January 18, 2021",5.0,Perfect sausage substitute. Th
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,M. Leon,"January 16, 2021",5.0,"We’ve had these a few times, with hash browns and eggs. Scrum"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,L. Tolhurst,"January 14, 2021",5.0,Great flavor...Grea
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Honesty Joy,"January 11, 2021",1.0,"Been a vegetarian eating mock meat products for a long time and  this product is not being stored properly...At your whole foods store, my last two purchases tasted freezer burned , looks like the product was thawed and refrozen severa"
Beyond Meat,"Beyond Meat Beyond Breakfast Sausage Plant-Based Breakfast Patties, Classic 7.4 oz",B084NF3NHR,5.49,4.6,Allisia Christie,"January 9, 2021",5.0,"GREAT sausage flavor! Can't tell a difference and NO SOY! Love it! Packaging is wasteful. Please consider trying other packaging. And as always please make the packaging 100% post-consumer material and 100% recy"
